Name_lang,ID,ChrCustomizationOptionID,ChrCustomizationReqID,OrderIndex,UiOrderIndex,Flags,AddedInPatch,SwatchColor[0],SwatchColor[1]
,2475,219,142,20,20,0,90001,0,0
,2476,219,142,21,21,0,90001,0,0
,2477,219,142,22,22,0,90001,0,0
,2478,219,142,23,23,0,90001,0,0
,2479,219,142,24,24,0,90001,0,0
,2480,219,142,25,25,0,90001,0,0
,2481,219,142,26,26,0,90001,0,0
,2482,219,142,27,27,0,90001,0,0
,2483,219,146,28,28,0,90001,0,0
,2484,219,142,29,29,0,90001,0,0
,2485,219,146,30,30,0,90001,0,0
,2486,219,142,31,31,0,90001,0,0
,2487,220,141,0,0,0,90001,0,0
,2488,220,141,1,1,0,90001,0,0
,2489,220,141,2,2,0,90001,0,0
,2490,220,141,3,3,0,90001,0,0
,2491,220,141,4,4,0,90001,0,0
,2492,220,141,5,5,0,90001,0,0
,2493,220,141,6,6,0,90001,0,0
,2494,220,141,7,7,0,90001,0,0
,2495,220,141,8,8,0,90001,0,0
,2496,220,141,9,9,0,90001,0,0
,2497,220,141,10,10,0,90001,0,0
,2498,220,141,11,11,0,90001,0,0
,2499,220,141,12,12,0,90001,0,0
,2500,220,141,13,13,0,90001,0,0
,2501,220,141,14,14,0,90001,0,0
,2502,220,141,15,15,0,90001,0,0
,2503,220,141,16,16,0,90001,0,0
,2504,220,141,17,17,0,90001,0,0
,2505,220,141,18,18,0,90001,0,0
,2506,220,141,19,19,0,90001,0,0
,2507,220,141,20,20,0,90001,0,0
,2508,220,141,21,21,0,90001,0,0
,2509,220,141,22,22,0,90001,0,0
,2510,220,141,23,23,0,90001,0,0
,2511,220,141,24,24,0,90001,0,0
,2512,220,141,25,25,0,90001,0,0
,2513,220,141,26,26,0,90001,0,0
,2514,220,141,27,27,0,90001,0,0
,2515,221,141,0,0,0,90001,0,0
,2516,221,141,1,1,0,90001,0,0
,2517,221,141,2,2,0,90001,0,0
,2518,221,141,3,3,0,90001,0,0
,2519,221,141,4,4,0,90001,0,0
,2520,221,10,5,5,0,90001,0,0
,2521,382,141,0,0,0,90001,0,0
,2522,382,141,1,1,0,90001,0,0
,2523,382,141,2,2,0,90001,0,0
,2524,382,141,3,3,0,90001,0,0
,2525,382,141,4,4,0,90001,0,0
,2526,382,141,5,5,0,90001,0,0
,2527,382,141,6,6,0,90001,0,0
,2528,383,141,0,0,0,90001,-11715534,0
,2529,383,141,1,10,0,90001,-4234746,0
,2530,383,141,2,20,0,90001,-9212825,0
,2531,383,141,3,30,0,90001,-9221082,0
,2532,383,141,4,40,0,90001,-6517637,0
,2533,383,141,5,50,0,90001,6115913,0
,2534,383,141,6,1,0,90001,-11715534,0
,2535,383,141,7,11,0,90001,-4234746,0
,2536,383,141,8,21,0,90001,-9212825,0
,2537,383,141,9,31,0,90001,-9221082,0
,2538,383,141,10,41,0,90001,-6517637,0
,2539,383,141,11,12,0,90001,-4234746,0
,2540,383,141,12,22,0,90001,-9212825,0
,2541,383,141,13,32,0,90001,-9221082,0
,2542,383,10,14,100,0,90001,1644825,0
,2543,384,141,0,0,0,90001,0,0
,2544,384,141,1,1,0,90001,0,0
,2545,384,141,2,2,0,90001,0,0
,2546,384,141,3,3,0,90001,0,0
,2547,384,141,4,4,0,90001,0,0
,2548,384,141,5,5,0,90001,0,0
,2549,384,141,6,6,0,90001,0,0
,2550,384,141,7,7,0,90001,0,0
,2551,384,141,8,8,0,90001,0,0
,2552,384,141,9,9,0,90001,0,0
,2553,384,141,10,10,0,90001,0,0
,2554,384,141,11,11,0,90001,0,0
,2555,384,141,12,12,0,90001,0,0
,2556,384,141,13,13,0,90001,0,0
,2557,384,141,14,14,0,90001,0,0
,2558,384,141,15,15,0,90001,0,0
,2559,384,141,16,16,0,90001,0,0
,2560,384,141,17,17,0,90001,0,0
,2561,384,141,18,18,0,90001,0,0
,2562,384,141,19,19,0,90001,0,0
,2563,384,141,20,20,0,90001,0,0
Fur,2564,385,141,0,0,0,90001,0,0
Mohawk,2565,385,141,1,1,0,90001,0,0
Slicked,2566,385,141,2,2,0,90001,0,0
Beaded Tail,2567,385,141,3,3,0,90001,0,0
Backbrushed,2568,385,141,4,4,0,90001,0,0
Tall Knot,2569,385,141,5,5,0,90001,0,0
Ponytail,2570,385,141,6,6,0,90001,0,0
Short Tail,2571,385,141,7,7,0,90001,0,0
Low Knot,2572,385,141,8,8,0,90001,0,0
Queue,2573,385,141,9,9,0,90001,0,0
Bun,2574,385,141,10,10,0,90001,0,0
Tuft,2575,385,141,11,11,0,90001,0,0
Mane,2576,385,141,12,12,0,90001,0,0
Chonmage,2577,385,141,13,13,0,90001,0,0
Wrapped,2578,385,141,14,14,0,90001,0,0
Chopstick,2579,385,141,15,15,0,90001,0,0
Spiky,2580,385,141,16,16,0,90001,0,0
The Sokka,2581,385,141,17,17,0,90001,0,0
Topknot,2582,385,141,18,18,0,90001,0,0
Temple Rope,2584,386,141,19,19,0,90001,0,0
Beard,2585,386,141,7,7,0,90001,0,0
Chin Bead,2586,386,141,4,4,0,90001,0,0
Three Rings,2587,386,141,1,1,0,90001,0,0
Temple Cord,2589,386,141,10,10,0,90001,0,0
Long Beard,2590,386,141,2,2,0,90001,0,0
Spikes,2591,386,141,5,5,0,90001,0,0
Goatee,2592,386,141,6,6,0,90001,0,0
Tufts,2593,386,141,15,15,0,90001,0,0
Banner,2594,386,141,16,16,0,90001,0,0
Chops,2596,386,141,18,18,0,90001,0,0
Twin Ropes,2598,386,141,17,17,0,90001,0,0
Blade,2599,386,141,13,13,0,90001,0,0
Horseshoe,2600,386,141,14,14,0,90001,0,0
Forked Beard,2601,386,141,12,12,0,90001,0,0
Two Rings,2607,386,141,11,11,0,90001,0,0
Stern Beard,2608,386,141,9,9,0,90001,0,0
Three Ropes,2609,386,141,8,8,0,90001,0,0
None,2614,386,141,0,0,0,90001,0,0
,2618,387,141,0,0,0,90001,-11715534,0
,2619,387,141,1,10,0,90001,-4234746,0
,2620,387,141,2,20,0,90001,-9212825,0
,2621,387,141,3,30,0,90001,-9221082,0
,2622,387,141,4,1,0,90001,-11715534,0
,2623,387,141,5,11,0,90001,-4234746,0
,2624,387,141,6,21,0,90001,-9212825,0
,2625,387,141,7,31,0,90001,-9221082,0
,2626,387,141,8,2,0,90001,-11715534,0
,2627,387,141,9,12,0,90001,-4234746,0
,2628,387,141,10,22,0,90001,-9212825,0
,2629,387,141,11,32,0,90001,-9221082,0
,2630,387,141,12,13,0,90001,-4234746,0
,2631,387,141,13,14,0,90001,-4234746,0
,2632,387,10,14,100,0,90001,1513239,0
,2633,388,141,0,0,0,90001,0,0
,2634,388,141,1,1,0,90001,0,0
,2635,388,141,2,2,0,90001,0,0
,2636,388,141,3,3,0,90001,0,0
,2637,388,141,4,4,0,90001,0,0
,2638,388,141,5,5,0,90001,0,0
,2639,388,141,6,6,0,90001,0,0
,2640,388,141,7,7,0,90001,0,0
,2641,388,141,8,8,0,90001,0,0
,2642,388,141,9,9,0,90001,0,0
,2643,388,141,10,10,0,90001,0,0
,2644,388,141,11,11,0,90001,0,0
,2645,388,141,12,12,0,90001,0,0
,2646,388,141,13,13,0,90001,0,0
,2647,388,141,14,14,0,90001,0,0
,2648,388,141,15,15,0,90001,0,0
,2649,388,141,16,16,0,90001,0,0
,2650,388,141,17,17,0,90001,0,0
,2651,388,141,18,18,0,90001,0,0
,2652,388,141,19,19,0,90001,0,0
Tied,2653,230,141,0,0,0,90001,0,0
Bangs,2654,230,141,1,1,0,90001,0,0
Ponytail,2655,230,141,2,2,0,90001,0,0
Braid,2656,230,141,3,3,0,90001,0,0
Fan,2657,230,141,4,4,0,90001,0,0
Topknot,2658,230,141,5,5,0,90001,0,0
Loop,2659,230,141,6,6,0,90001,0,0
Chopsticks,2660,230,141,7,7,0,90001,0,0
Streak,2661,230,141,8,8,0,90001,0,0
Bunches,2662,230,141,9,9,0,90001,0,0
Ox Horns,2663,230,141,10,10,0,90001,0,0
Spring,2664,230,141,11,11,0,90001,0,0
Tufts,2665,230,141,12,12,0,90001,0,0
Twin Loops,2666,230,141,13,13,0,90001,0,0
Pigtails,2667,230,141,14,14,0,90001,0,0
Rolls,2668,230,141,15,15,0,90001,0,0
Bun,2669,230,141,16,16,0,90001,0,0
,2670,231,141,0,2,0,90001,-54988,0
,2671,231,141,1,14,0,90001,-51048,0
,2672,231,141,2,11,0,90001,-14050090,0
,2673,231,141,3,13,0,90001,-6870570,0
,2674,231,141,4,9,0,90001,-15555010,0
,2675,231,141,5,3,0,90001,-2535402,0
,2676,231,141,6,15,0,90001,-5392198,0
,2677,231,141,7,18,0,90001,-11579571,0
,2678,231,141,8,17,0,90001,-10266547,0
,2679,231,141,9,4,0,90001,-5022428,0
,2680,231,141,10,16,0,90001,-9870754,0
,2681,231,141,11,5,0,90001,-8036295,0
,2682,231,10,12,100,0,90001,-11645079,0
None,2683,232,141,0,0,0,90001,0,0
Hoops,2684,232,141,1,1,0,90001,0,0
Discs,2685,232,141,2,2,0,90001,0,0
Spirals,2686,232,141,3,3,0,90001,0,0
Beads,2687,232,141,4,4,0,90001,0,0
Seals,2688,232,141,5,5,0,90001,0,0
,2689,233,141,0,1,0,90001,-12879214,0
,2690,233,141,1,5,0,90001,-12293968,0
,2691,233,141,2,6,0,90001,-7826516,0
,2692,233,10,3,100,0,90001,0,0
,2693,234,141,0,0,0,90001,0,0
,2694,234,141,1,1,0,90001,0,0
,2695,234,141,2,2,0,90001,0,0
,2696,234,141,3,3,0,90001,0,0
,2697,234,141,4,4,0,90001,0,0
,2698,234,141,5,5,0,90001,0,0
Bald,2699,235,141,0,0,0,90001,0,0
Patrician,2700,235,141,1,1,0,90001,0,0
Masquerade,2701,235,141,2,2,0,90001,0,0
Vigor,2702,235,141,3,3,0,90001,0,0
Noble,2703,235,141,4,4,0,90001,0,0
Cascade,2704,235,141,5,5,0,90001,0,0
Aristocrat,2705,235,141,6,6,0,90001,0,0
,2706,236,141,0,1,0,90001,-2499099,0
,2707,236,141,1,4,0,90001,-6649396,0
,2708,236,141,2,3,0,90001,-8674627,0
,2709,236,10,3,100,0,90001,0,0
,2710,236,141,4,2,0,90001,-4347260,0
,2711,236,141,5,10,0,90001,-13157305,0
,2712,236,141,6,6,0,90001,-13086078,0
None,2713,237,141,0,0,0,90001,0,0
Plated,2714,237,141,1,1,0,90001,0,0
Edge,2715,237,141,2,2,0,90001,0,0
Sheathed,2716,237,141,3,3,0,90001,0,0
Rings,2717,237,141,4,4,0,90001,0,0
Asymmetric,2718,237,141,5,5,0,90001,0,0
High,2719,237,141,6,6,0,90001,0,0
None,2720,389,141,0,0,16,90001,0,0
Runic,2721,389,141,1,1,0,90001,0,0
Astronomer,2722,389,141,2,2,0,90001,0,0
Arcane,2723,389,141,3,3,0,90001,0,0
,2724,239,141,0,1,0,90001,-12879214,0
,2725,239,141,1,5,0,90001,-12293968,0
,2726,239,141,2,6,0,90001,-7826516,0
,2727,239,10,3,100,0,90001,0,0
,2728,240,141,0,0,0,90001,0,0
,2729,240,141,1,1,0,90001,0,0
,2730,240,141,2,2,0,90001,0,0
,2731,240,141,3,3,0,90001,0,0
,2732,240,141,4,4,0,90001,0,0
,2733,240,141,5,5,0,90001,0,0
Highborn,2734,241,141,0,0,0,90001,0,0
Vogue,2735,241,141,1,1,0,90001,0,0
Regal,2736,241,141,2,2,0,90001,0,0
Elegance,2737,241,141,3,3,0,90001,0,0
Vim,2738,241,141,4,4,0,90001,0,0
Topknot,2739,241,141,5,5,0,90001,0,0
,2740,242,141,0,1,0,90001,-2499099,0
,2741,242,141,1,4,0,90001,-6649396,0
,2742,242,141,2,3,0,90001,-8674627,0
,2743,242,10,3,100,0,90001,0,0
,2744,242,141,4,2,0,90001,-4347260,0
,2745,242,141,5,10,0,90001,-13157305,0
,2746,242,141,6,6,0,90001,-13086078,0
None,2747,243,141,0,0,16,90001,0,0
Sheathed,2748,243,141,1,1,0,90001,0,0
Edge,2749,243,141,2,2,0,90001,0,0
Chain,2750,243,141,3,3,0,90001,0,0
Plated,2751,243,141,4,4,0,90001,0,0
Sharp,2752,243,141,5,5,0,90001,0,0
Augmented,2753,243,141,6,6,0,90001,0,0
Asymmetric,2754,243,141,7,7,0,90001,0,0
None,2755,390,141,0,0,16,90001,0,0
Runic,2756,390,141,1,1,0,90001,0,0
Astronomer,2757,390,141,2,2,0,90001,0,0
Arcane,2758,390,141,3,3,0,90001,0,0
,2759,391,141,0,0,0,90001,-7379900,0
,2760,391,141,1,4,0,90001,-4358089,0
,2761,391,141,2,6,0,90001,-2901612,0
,2762,391,141,3,9,0,90001,-10459290,0
,2763,391,10,4,100,0,90001,1644825,0
,2764,392,141,0,0,0,90001,0,0
,2765,392,141,1,1,0,90001,0,0
,2766,392,141,2,2,0,90001,0,0
,2767,392,141,3,3,0,90001,0,0
,2768,392,141,4,4,0,90001,0,0
Dauntless,2769,247,141,0,0,0,90001,0,0
Confident,2770,247,141,1,1,0,90001,0,0
Bull Rush,2771,247,141,2,2,0,90001,0,0
Young Buck,2772,247,141,3,3,0,90001,0,0
Wide Load,2773,247,141,4,4,0,90001,0,0
None,2774,248,141,0,0,16,90001,0,0
Markings,2775,248,141,1,1,0,90001,0,0
Transmog,2776,248,10,2,2,0,90001,0,0
None,2777,393,141,0,0,0,90001,0,0
Totem,2778,393,141,1,1,0,90001,0,0
Knot,2779,393,141,2,2,0,90001,0,0
Ring,2780,393,141,3,3,0,90001,0,0
Tuft,2781,393,141,4,4,0,90105,0,0
,2783,394,141,0,0,0,90001,1145500,0
,2786,394,141,1,1,0,90001,1475110,0
,2788,394,141,2,2,0,90001,12059398,0
,2792,395,141,0,0,0,90001,-7379900,0
,2793,395,141,1,4,0,90001,-4358089,0
,2794,395,141,2,6,0,90001,-2901612,0
,2795,395,141,3,9,0,90001,-10459290,0
,2796,395,10,4,100,0,90001,1644825,0
,2797,396,141,0,0,0,90001,0,0
,2798,396,141,1,1,0,90001,0,0
,2799,396,141,2,2,0,90001,0,0
,2800,396,141,3,3,0,90001,0,0
Flourish,2801,254,141,0,0,16,90001,0,0
Subtle,2802,254,141,1,1,0,90001,0,0
Practical,2803,254,141,2,2,0,90001,0,0
Lifted,2804,254,141,3,3,0,90001,0,0
Natural,2805,254,141,4,4,0,90001,0,0
Natural,2806,255,141,0,0,16,90001,10380850,0
Markings,2807,255,141,1,1,0,90001,10380850,0
,2808,255,10,2,2,0,90001,1644825,0
Maned,2809,256,141,0,0,16,90001,0,0
Fancy Braids,2810,256,141,1,1,0,90001,0,0
Tufts,2811,256,141,2,2,0,90001,0,0
Tails,2812,256,141,3,3,0,90001,0,0
Long Braids,2813,256,141,4,4,0,90001,0,0
,2815,397,141,0,0,0,90001,1145500,0
,2818,397,141,1,1,0,90001,1475110,0
,2821,397,141,2,2,0,90001,12059398,0
,2824,259,325,0,1,0,90001,-8090950,0
,2825,259,325,1,2,0,90001,-8220737,0
,2826,259,325,2,3,0,90001,-7763787,0
,2827,259,325,3,5,0,90001,-10848592,0
,2828,259,325,4,6,0,90001,-10262390,0
,2829,259,325,5,4,0,90001,-7763789,0
,2830,259,12,6,100,0,90001,2425042,0
,2831,259,10,7,102,0,90001,0,0
,2832,260,141,0,0,0,90001,0,0
,2833,260,141,1,1,0,90001,0,0
,2834,260,141,2,2,0,90001,0,0
,2835,260,141,3,3,0,90001,0,0
,2836,260,141,4,4,0,90001,0,0
,2837,260,141,5,5,0,90001,0,0
,2838,260,141,6,6,0,90001,0,0
,2839,260,141,7,7,0,90001,0,0
Warped,2840,261,141,0,0,0,90001,0,0
Foehawk,2841,261,141,1,1,0,90001,0,0
Transience,2842,261,141,2,2,0,90001,0,0
Dark Tides,2843,261,141,3,3,0,90001,0,0
Unkempt,2844,261,141,4,4,0,90001,0,0
Agony,2845,261,141,5,5,0,90001,0,0
Sorrow,2846,261,141,6,6,0,90001,0,0
Suffusion,2847,261,141,7,7,0,90001,0,0
Brooding,2848,261,141,8,8,0,90001,0,0
Widowmaker,2849,261,141,9,9,0,90001,0,0
Restraint,2850,261,141,10,10,0,90001,0,0
Flayer,2851,261,141,11,11,0,90001,0,0
,2852,262,141,0,1,0,90001,-13604212,0
,2853,262,141,1,5,0,90001,-14330184,0
,2854,262,141,2,6,0,90001,-11590485,0
,2855,262,141,3,2,0,90001,-13014157,0
,2856,262,141,4,3,0,90001,-9139303,0
,2857,262,141,5,7,0,90001,-8565346,0
,2858,262,141,6,8,0,90001,-7722643,0
,2859,262,141,7,4,0,90001,-9534820,0
,2860,262,12,8,100,0,90001,2425042,0
,2861,262,10,9,101,0,90001,0,0
None,2862,263,141,0,0,0,90001,0,0
Petite,2863,263,141,1,1,0,90001,0,0
Sparrow,2864,263,141,2,2,0,90001,0,0
Beaded,2865,263,141,3,3,0,90001,0,0
Classic,2866,263,141,4,4,0,90001,0,0
Pointed,2867,263,141,5,5,0,90001,0,0
Full,2868,263,141,6,6,0,90001,0,0
Anchor,2869,263,141,7,7,0,90001,0,0
,2870,264,323,0,1,0,90001,-7433027,0
,2871,264,323,1,2,0,90001,-7888444,0
,2872,264,323,2,3,0,90001,-6973763,0
,2873,264,323,3,6,0,90001,-10789213,0
,2874,264,323,4,5,0,90001,-9673588,0
,2875,264,323,5,4,0,90001,-7106635,0
,2876,264,12,6,100,0,90001,2425042,0
,2877,264,10,7,101,0,90001,0,0
,2878,265,141,0,0,0,90001,0,0
,2879,265,141,1,1,0,90001,0,0
,2880,265,141,2,2,0,90001,0,0
,2881,265,141,3,3,0,90001,0,0
,2882,265,141,4,4,0,90001,0,0
,2883,265,141,5,5,0,90001,0,0
,2884,265,141,6,6,0,90001,0,0
,2885,265,141,7,7,0,90001,0,0
Elegance,2886,266,141,0,0,0,90001,0,0
Consuming,2887,266,141,1,1,0,90001,0,0
Awoken,2888,266,141,2,2,0,90001,0,0
Controlled,2889,266,141,3,3,0,90001,0,0
Unleashed,2890,266,141,4,4,0,90001,0,0
Melancholy,2891,266,141,5,5,0,90001,0,0
Wicked,2892,266,141,6,6,0,90001,0,0
Falling Tears,2893,266,141,7,7,0,90001,0,0
Pensive,2894,266,141,8,8,0,90001,0,0
Scandal,2895,266,141,9,9,0,90001,0,0
,2896,267,141,0,1,0,90001,-13604212,0
,2897,267,141,1,5,0,90001,-14330184,0
,2898,267,141,2,6,0,90001,-11590485,0
,2899,267,141,3,2,0,90001,-13014157,0
,2900,267,141,4,3,0,90001,-9139303,0
,2901,267,141,5,7,0,90001,-8565346,0
,2902,267,141,6,8,0,90001,-7722643,0
,2903,267,141,7,4,0,90001,-9534820,0
,2904,267,12,8,100,0,90001,2425042,0
,2905,267,10,9,101,0,90001,0,0
None,2906,268,141,0,0,0,90001,0,0
Spike,2907,268,141,1,1,0,90001,0,0
Hook,2908,268,141,2,2,0,90001,0,0
Stud,2909,268,141,3,3,0,90001,0,0
Rune,2910,268,141,4,4,0,90001,0,0
,2911,269,141,0,0,0,90001,-8747630,0
,2912,269,141,1,1,0,90001,-8015146,0
,2913,269,141,2,3,0,90001,-3484211,0
,2914,269,10,3,100,0,90001,1513239,0
,2915,270,141,0,0,0,90001,0,0
,2916,270,141,1,1,0,90001,0,0
,2917,270,141,2,2,0,90001,0,0
,2918,270,141,3,3,0,90001,0,0
,2919,270,141,4,4,0,90001,0,0
,2920,270,141,5,5,0,90001,0,0
,2921,270,141,6,6,0,90001,0,0
,2922,270,141,7,7,0,90001,0,0
,2923,270,141,8,8,0,90001,0,0
,2924,270,141,9,9,0,90001,0,0
Swooping Tail,2925,271,141,0,0,0,90001,0,0
Long Tail,2926,271,141,1,1,0,90001,0,0
Brusque,2927,271,141,2,2,0,90001,0,0
Marsuul Tail,2928,271,141,3,3,0,90001,0,0
Cascade,2929,271,141,4,4,0,90001,0,0
Valiant,2930,271,141,5,5,0,90001,0,0
,2931,272,141,0,0,0,90001,-1,0
,2932,272,141,1,6,0,90001,-7556911,0
,2933,272,141,2,5,0,90001,-7486804,0
,2934,272,141,3,4,0,90001,-3886246,0
,2935,272,141,4,8,0,90001,-4809268,0
,2936,272,10,5,100,0,90001,0,0
None,2937,273,141,0,0,0,90001,0,0
Beaded,2938,273,141,1,1,0,90001,0,0
Full,2939,273,141,2,2,0,90001,0,0
Fine,2940,273,141,3,3,0,90001,0,0
Chops,2941,273,141,4,4,0,90001,0,0
None,2946,398,141,0,0,0,90001,0,0
Exalted,2947,398,141,1,1,0,90001,0,0
Illustrious,2948,398,141,2,2,0,90001,0,0
Radiant,2949,398,141,3,3,0,90001,0,0
None,2950,275,141,0,0,0,90001,0,0
Righteous,2951,275,141,1,1,0,90001,0,0
Zealous,2952,275,141,2,2,0,90001,0,0
Devout,2953,275,141,3,3,0,90001,0,0
Pure,2954,275,141,4,4,0,90001,0,0
Ardent,2955,275,141,5,5,0,90001,0,0
,2956,276,141,0,0,0,90001,-8747630,0
,2957,276,141,1,1,0,90001,-8015146,0
,2958,276,141,2,3,0,90001,-3484211,0
,2959,276,10,3,100,0,90001,1513239,0
,2960,277,141,0,0,0,90001,0,0
,2961,277,141,1,1,0,90001,0,0
,2962,277,141,2,2,0,90001,0,0
,2963,277,141,3,3,0,90001,0,0
,2964,277,141,4,4,0,90001,0,0
,2965,277,141,5,5,0,90001,0,0
,2966,277,141,6,6,0,90001,0,0
,2967,277,141,7,7,0,90001,0,0
,2968,277,141,8,8,0,90001,0,0
,2969,277,141,9,9,0,90001,0,0
Elegant,2970,278,141,0,0,0,90001,0,0
Bouffant,2971,278,141,1,1,0,90001,0,0
Slicked,2972,278,141,2,2,0,90001,0,0
Chic,2973,278,141,3,3,0,90001,0,0
Adventurer,2974,278,141,4,4,0,90001,0,0
Graceful,2975,278,141,5,5,0,90001,0,0
Fashionable,2976,278,141,6,6,0,90001,0,0
,2977,279,141,0,1,0,90001,-1,0
,2978,279,141,1,7,0,90001,-8673071,0
,2979,279,141,2,6,0,90001,-7221324,0
,2980,279,141,3,5,0,90001,-3886246,0
,2981,279,141,4,9,0,90001,-4809268,0
,2982,279,10,5,100,0,90001,0,0
Short,2983,280,141,0,0,0,90001,0,0
Long,2984,280,141,1,1,0,90001,0,0
High,2985,280,141,2,2,0,90001,0,0
Ram,2986,280,141,3,3,0,90001,0,0
Wide,2987,280,141,4,4,0,90001,0,0
Upturned,2988,280,141,5,5,0,90001,0,0
None,2989,399,141,0,0,0,90001,0,0
Exalted,2990,399,141,1,1,0,90001,0,0
Illustrious,2991,399,141,2,2,0,90001,0,0
Radiant,2992,399,141,3,3,0,90001,0,0
None,2993,282,141,0,0,0,90001,0,0
Righteous,2994,282,141,1,1,0,90001,0,0
Zealous,2995,282,141,2,2,0,90001,0,0
Devout,2996,282,141,3,3,0,90001,0,0
Pure,2997,282,141,4,4,0,90001,0,0
Ardent,2998,282,141,5,5,0,90001,0,0
,2999,283,141,0,1,0,90001,-9658740,0
,3000,283,141,1,3,0,90001,-9463394,0
,3001,283,141,2,5,0,90001,-7695448,0
,3002,283,141,3,4,0,90001,-11308941,0
,3003,283,141,4,2,0,90001,-9200533,0
,3004,283,141,5,6,0,90001,10595488,0
,3005,283,12,6,100,0,90001,0,0
,3006,283,10,7,101,0,90001,0,0
,3007,284,141,0,0,0,90001,0,0
,3008,284,141,1,1,0,90001,0,0
,3009,284,141,2,2,0,90001,0,0
,3010,284,141,3,3,0,90001,0,0
,3011,284,141,4,4,0,90001,0,0
,3012,284,141,5,5,0,90001,0,0
Bald,3013,285,141,0,0,0,90001,0,0
Mohawk,3014,285,141,1,1,0,90001,0,0
Topknot,3015,285,141,2,2,0,90001,0,0
Crest,3016,285,141,3,3,0,90001,0,0
Jani's Favor,3017,285,141,4,4,0,90001,0,0
Quiff,3018,285,141,5,5,0,90001,0,0
Ancient,3019,285,141,6,6,0,90001,0,0
De King,3020,285,141,7,7,0,90001,0,0
Zocalo,3021,285,141,8,8,0,90001,0,0
Raptor Whip,3022,285,141,9,9,0,90001,0,0
Regal,3023,285,141,10,10,0,90001,0,0
The Gral,3024,285,141,11,11,0,90001,0,0
,3025,286,141,0,5,0,90001,2767173,0
,3026,286,141,1,3,0,90001,6453034,0
,3027,286,141,2,2,0,90001,8936268,0
,3028,286,141,3,6,0,90001,11054545,0
,3029,286,141,4,4,0,90001,2908030,0
,3030,286,141,5,1,0,90001,9056324,0
,3031,286,10,6,100,0,90001,0,0
None,3032,400,141,0,0,0,90001,0,0
Zandalar Forever,3033,400,141,1,1,0,90001,0,0
Gilded,3034,400,141,2,2,0,90001,0,0
Radiant,3035,400,141,3,3,0,90001,0,0
Tusked,3036,288,141,0,0,0,90001,0,0
Gougers,3037,288,141,1,1,0,90001,0,0
Ringed,3038,288,141,2,2,0,90001,0,0
Fangs,3039,288,141,3,3,0,90001,0,0
Curved,3040,288,141,4,4,0,90001,0,0
Upturned,3041,288,141,5,5,0,90001,0,0
Golden,3042,288,141,6,6,0,90001,0,0
Earrings,3043,289,141,0,1,0,90001,0,0
Nose Ring,3044,289,141,1,2,0,90001,0,0
Eyebrow,3045,289,141,2,3,0,90001,0,0
Upper,3046,289,141,3,4,0,90001,0,0
Left Ring,3047,289,141,4,5,0,90001,0,0
None,3048,289,141,5,0,0,90001,0,0
,3049,290,141,0,1,0,90001,7843479,0
,3050,290,141,1,4,0,90001,-10318715,0
,3051,290,141,2,5,0,90001,9279148,0
,3052,290,141,3,3,0,90001,-11632521,0
,3053,290,141,4,2,0,90001,7051621,0
,3054,290,141,5,6,0,90001,10793889,0
,3055,290,12,6,100,0,90001,0,0
,3056,290,10,7,101,0,90001,0,0
,3057,291,141,0,0,0,90001,0,0
,3058,291,141,1,1,0,90001,0,0
,3059,291,141,2,2,0,90001,0,0
,3060,291,141,3,3,0,90001,0,0
,3061,291,141,4,4,0,90001,0,0
,3062,291,141,5,5,0,90001,0,0
Undercut,3063,292,141,0,0,0,90001,0,0
Daggertail,3064,292,141,1,1,0,90001,0,0
Burial Mound,3065,292,141,2,2,0,90001,0,0
Arcanital,3066,292,141,3,3,0,90001,0,0
Warbraid,3067,292,141,4,4,0,90001,0,0
Kill Count,3068,292,141,5,5,0,90001,0,0
Rastari,3069,292,141,6,6,0,90001,0,0
Ravasaur Nest,3070,292,141,7,7,0,90001,0,0
Headhunter,3071,292,141,8,8,0,90001,0,0
Zandalar Forever,3072,292,12,9,9,0,90001,0,0
,3073,293,141,0,1,0,90001,10558271,0
,3074,293,141,1,4,0,90001,2576212,0
,3075,293,141,2,3,0,90001,4816177,0
,3076,293,141,3,2,0,90001,9470545,0
,3077,293,141,4,6,0,90001,11185871,0
,3078,293,141,5,5,0,90001,3568022,0
,3079,293,10,6,100,0,90001,0,0
None,3080,294,141,0,0,0,90001,0,0
Gorget,3081,871,141,1,1,0,90001,0,0
Lip,3082,872,141,1,1,0,90001,0,0
Nose,3083,872,141,2,2,0,90001,0,0
Eyebrow,3084,872,141,3,3,0,90001,0,0
None,3086,401,141,0,0,0,90001,0,0
Zandalar Forever,3087,401,141,1,1,0,90001,0,0
Gilded,3088,401,141,2,2,0,90001,0,0
Radiant,3089,401,141,3,3,0,90001,0,0
Long,3090,296,141,0,0,0,90001,0,0
Gougers,3091,296,141,1,1,0,90001,0,0
Short,3092,296,141,2,2,0,90001,0,0
Straight,3093,296,141,3,3,0,90001,0,0
Upturned,3094,296,141,4,4,0,90001,0,0
Curved,3095,296,141,5,5,0,90001,0,0
Fangs,3096,296,141,6,6,0,90001,0,0
None,3097,297,141,0,0,0,90001,0,0
Small,3098,294,141,1,1,0,90001,0,0
Large,3099,294,141,2,2,0,90001,0,0
,3100,298,141,0,2,0,90001,-2583455,0
,3101,298,141,1,3,0,90001,-3568532,0
,3102,298,141,2,1,0,90001,-2710397,0
,3103,298,141,3,5,0,90001,-9617867,0
